country,topic,wvs_score,log_prob_diff,normalized,corr_overall,pvalue
Bangladesh,suicide,-0.8,0.5125,0.25677733780079204,-0.15634357804246507,4.712403950513052e-07
Bangladesh,euthanasia,-0.605,0.376953125,0.045385318306427225,-0.15634357804246507,4.712403950513052e-07
Bangladesh,for a man to beat his wife,-0.7966666666666666,0.137109375,-0.32866280840694484,-0.15634357804246507,4.712403950513052e-07
Bangladesh,parents beating children,-0.7431481481481481,0.023046875,-0.5065488882120012,-0.15634357804246507,4.712403950513052e-07
Bangladesh,violence against other people,-0.8235185185185184,0.333203125,-0.022844958879074007,-0.15634357804246507,4.712403950513052e-07
Bangladesh,"terrorism as a political, ideological or religious mean",-0.8233333333333334,0.278125,-0.10874200426439218,-0.15634357804246507,4.712403950513052e-07
Bangladesh,having casual sex,-0.8914814814814813,0.0078125,-0.5303076454462381,-0.15634357804246507,4.712403950513052e-07
Bangladesh,political violence,-0.8331481481481481,0.808984375,0.7191593055132501,-0.15634357804246507,4.712403950513052e-07
Bangladesh,death penalty,-0.6105555555555555,0.15859375,-0.29515686871763624,-0.15634357804246507,4.712403950513052e-07
Bolivia,claiming government benefits to which you are not entitled,-0.11798968214345149,0.14375,-0.31830642704843126,-0.15634357804246507,4.712403950513052e-07
Bolivia,avoiding a fare on public transport,-0.34174174174174177,0.234765625,-0.1763630825464514,-0.15634357804246507,4.712403950513052e-07
Bolivia,stealing property,-0.876937984496124,-0.1609375,-0.7934815717331709,-0.15634357804246507,4.712403950513052e-07
Bolivia,cheating on taxes,-0.7693899782135076,0.003125,-0.5376180322875419,-0.15634357804246507,4.712403950513052e-07
Bolivia,someone accepting a bribe in the course of their duties,-0.7676071741032371,0.09921875,-0.3877551020408162,-0.15634357804246507,4.712403950513052e-07
Bolivia,homosexuality,-0.48853427895981083,0.11640625,-0.3609503502893694,-0.15634357804246507,4.712403950513052e-07
Bolivia,prostitution,-0.6001357773251866,0.078515625,-0.420042643923241,-0.15634357804246507,4.712403950513052e-07
Bolivia,abortion,-0.7176380702903296,0.03515625,-0.48766372220529997,-0.15634357804246507,4.712403950513052e-07
Bolivia,divorce,-0.3368519434823245,0.233203125,-0.17879987816021914,-0.15634357804246507,4.712403950513052e-07
Bolivia,sex before marriage,-0.3602865916069601,0.084375,-0.41090466037161133,-0.15634357804246507,4.712403950513052e-07
Bolivia,suicide,-0.7428934150245625,0.144140625,-0.31769722814498924,-0.15634357804246507,4.712403950513052e-07
Bolivia,euthanasia,-0.5116232059834244,0.373828125,0.0405117270788915,-0.15634357804246507,4.712403950513052e-07
Bolivia,for a man to beat his wife,-0.8335495028102032,0.21171875,-0.21230581784952773,-0.15634357804246507,4.712403950513052e-07
Bolivia,parents beating children,-0.6444877204370876,-0.273046875,-0.9683216570210175,-0.15634357804246507,4.712403950513052e-07
Bolivia,violence against other people,-0.7770167427701674,0.10390625,-0.3804447151995126,-0.15634357804246507,4.712403950513052e-07
Bolivia,"terrorism as a political, ideological or religious mean",-0.7948277834992563,0.116796875,-0.36034115138592737,-0.15634357804246507,4.712403950513052e-07
Bolivia,having casual sex,-0.6392156862745098,-0.0328125,-0.5936643314042035,-0.15634357804246507,4.712403950513052e-07
Bolivia,political violence,-0.7647254023560643,0.6,0.3932378921717943,-0.15634357804246507,4.712403950513052e-07
Bolivia,death penalty,-0.411288534043025,0.0953125,-0.39384709107523597,-0.15634357804246507,4.712403950513052e-07
Brazil,claiming government benefits to which you are not entitled,-0.6805311462604959,0.205078125,-0.2226621992080413,-0.15634357804246507,4.712403950513052e-07
Brazil,avoiding a fare on public transport,-0.4337971128094585,0.17890625,-0.2634785257386536,-0.15634357804246507,4.712403950513052e-07
Brazil,stealing property,-0.8842030939084666,-0.078125,-0.6643314042034725,-0.15634357804246507,4.712403950513052e-07
Brazil,cheating on taxes,-0.5564663023679417,-0.10703125,-0.7094121230581785,-0.15634357804246507,4.712403950513052e-07
Brazil,someone accepting a bribe in the course of their duties,-0.8722801596498005,0.1125,-0.36704233932378916,-0.15634357804246507,4.712403950513052e-07
Brazil,homosexuality,-0.12291574442968865,0.1125,-0.36704233932378916,-0.15634357804246507,4.712403950513052e-07
Brazil,prostitution,-0.5085097550850975,-0.01796875,-0.5705147730734084,-0.15634357804246507,4.712403950513052e-07
Brazil,abortion,-0.6652752931822699,-0.034765625,-0.5967103259214134,-0.15634357804246507,4.712403950513052e-07
Brazil,divorce,0.16034676725564156,0.09140625,-0.39993908010965573,-0.15634357804246507,4.712403950513052e-07
Brazil,sex before marriage,0.09229720518064073,0.137109375,-0.32866280840694484,-0.15634357804246507,4.712403950513052e-07
Brazil,suicide,-0.7657335715703791,0.10625,-0.3767895217788607,-0.15634357804246507,4.712403950513052e-07
Brazil,euthanasia,-0.5117991056071552,0.20390625,-0.22448979591836726,-0.15634357804246507,4.712403950513052e-07
Brazil,for a man to beat his wife,-0.9167946748591911,0.11875,-0.3572951568687176,-0.15634357804246507,4.712403950513052e-07
Brazil,parents beating children,-0.24799177430756375,-0.21875,-0.883643009442583,-0.15634357804246507,4.712403950513052e-07
Brazil,violence against other people,-0.8352820906012395,0.076171875,-0.42369783734389277,-0.15634357804246507,4.712403950513052e-07
Brazil,"terrorism as a political, ideological or religious mean",-0.8863875724065298,0.108203125,-0.37374352726165083,-0.15634357804246507,4.712403950513052e-07
Brazil,having casual sex,-0.2257383966244726,0.012890625,-0.5223880597014925,-0.15634357804246507,4.712403950513052e-07
Brazil,political violence,-0.8457267499504263,0.215234375,-0.2068230277185501,-0.15634357804246507,4.712403950513052e-07
Brazil,death penalty,-0.3047107930828861,-0.02421875,-0.58026195552848,-0.15634357804246507,4.712403950513052e-07
Canada,claiming government benefits to which you are not entitled,-0.703113765831536,0.09765625,-0.3901918976545842,-0.15634357804246507,4.712403950513052e-07
Canada,avoiding a fare on public transport,-0.48188706376859686,0.27265625,-0.11727078891258003,-0.15634357804246507,4.712403950513052e-07
Canada,stealing property,-0.7348597975775677,0.063671875,-0.4431922022540359,-0.15634357804246507,4.712403950513052e-07
Canada,cheating on taxes,-0.6479177036668327,0.1890625,-0.24763935424916228,-0.15634357804246507,4.712403950513052e-07
Canada,someone accepting a bribe in the course of their duties,-0.7240196891764836,-0.01171875,-0.5607675906183369,-0.15634357804246507,4.712403950513052e-07
Canada,homosexuality,0.49980642663569497,-0.078125,-0.6643314042034725,-0.15634357804246507,4.712403950513052e-07
Canada,prostitution,-0.11625463193407445,-0.03125,-0.5912275357904355,-0.15634357804246507,4.712403950513052e-07
Canada,abortion,0.2755378574193906,-0.07265625,-0.6558026195552848,-0.15634357804246507,4.712403950513052e-07
Canada,divorce,0.39206902273104366,-0.119921875,-0.7295156868717636,-0.15634357804246507,4.712403950513052e-07
Canada,sex before marriage,0.5191084563906864,0.010546875,-0.5260432531221444,-0.15634357804246507,4.712403950513052e-07
Canada,suicide,-0.29550356728057076,-0.02578125,-0.5826987511422479,-0.15634357804246507,4.712403950513052e-07
Canada,euthanasia,0.1626569326917759,0.115625,-0.36216874809625343,-0.15634357804246507,4.712403950513052e-07
Canada,for a man to beat his wife,-0.8598528842431282,0.220703125,-0.19829424307036236,-0.15634357804246507,4.712403950513052e-07
Canada,parents beating children,-0.754604280736685,-0.204296875,-0.86110265001523,-0.15634357804246507,4.712403950513052e-07
Canada,violence against other people,-0.6838670427520601,-0.1203125,-0.7301248857752056,-0.15634357804246507,4.712403950513052e-07
Canada,"terrorism as a political, ideological or religious mean",-0.8121232232730491,0.126171875,-0.3457203777033201,-0.15634357804246507,4.712403950513052e-07
Canada,having casual sex,0.2864332724959902,0.125390625,-0.346938775510204,-0.15634357804246507,4.712403950513052e-07
Canada,political violence,-0.6578729052596648,0.053125,-0.4596405726469692,-0.15634357804246507,4.712403950513052e-07
Canada,death penalty,-0.14683922349427575,-0.065625,-0.6448370392933293,-0.15634357804246507,4.712403950513052e-07
Chile,claiming government benefits to which you are not entitled,-0.21690921690921694,0.155078125,-0.300639658848614,-0.15634357804246507,4.712403950513052e-07
Chile,avoiding a fare on public transport,-0.5171862509992007,0.19609375,-0.23667377398720668,-0.15634357804246507,4.712403950513052e-07
Chile,stealing property,-0.7746320638130547,-0.034375,-0.5961011270179714,-0.15634357804246507,4.712403950513052e-07
Chile,cheating on taxes,-0.6836999435984208,-0.038671875,-0.602802314955833,-0.15634357804246507,4.712403950513052e-07
Chile,someone accepting a bribe in the course of their duties,-0.7149316152368035,0.012109375,-0.5236064575083765,-0.15634357804246507,4.712403950513052e-07
Chile,homosexuality,-0.04060974157437181,0.06953125,-0.43405421870240635,-0.15634357804246507,4.712403950513052e-07
Chile,prostitution,-0.43067426400759734,0.0140625,-0.5205604629911667,-0.15634357804246507,4.712403950513052e-07
Chile,abortion,-0.36237897648686035,-0.03125,-0.5912275357904355,-0.15634357804246507,4.712403950513052e-07
Chile,divorce,0.1955828779599271,0.148046875,-0.3116052391105695,-0.15634357804246507,4.712403950513052e-07
Chile,sex before marriage,0.22140091517071456,0.00234375,-0.5388364300944258,-0.15634357804246507,4.712403950513052e-07
Chile,suicide,-0.5211169284467714,0.11953125,-0.35607675906183367,-0.15634357804246507,4.712403950513052e-07
Chile,euthanasia,-0.2914447994320199,0.19375,-0.24032896740785858,-0.15634357804246507,4.712403950513052e-07
Chile,for a man to beat his wife,-0.8116187253243091,0.126171875,-0.3457203777033201,-0.15634357804246507,4.712403950513052e-07
Chile,parents beating children,-0.7737332883945625,-0.14921875,-0.7752056046299117,-0.15634357804246507,4.712403950513052e-07
Chile,violence against other people,-0.7685653297382317,0.023828125,-0.5053304904051172,-0.15634357804246507,4.712403950513052e-07
Chile,"terrorism as a political, ideological or religious mean",-0.7658084914182475,0.296484375,-0.08010965580261942,-0.15634357804246507,4.712403950513052e-07
Chile,having casual sex,-0.21577060931899644,0.0640625,-0.44258300335059386,-0.15634357804246507,4.712403950513052e-07
Chile,political violence,-0.6974236749517649,0.2515625,-0.15016752969844638,-0.15634357804246507,4.712403950513052e-07
Chile,death penalty,-0.27726284471907536,-0.0015625,-0.5449284191288456,-0.15634357804246507,4.712403950513052e-07
China,claiming government benefits to which you are not entitled,-0.48963844797178124,0.159375,-0.2939384709107523,-0.15634357804246507,4.712403950513052e-07
China,avoiding a fare on public transport,-0.8634679578885587,0.11484375,-0.36338714590313725,-0.15634357804246507,4.712403950513052e-07
China,stealing property,-0.9360258244378415,-0.086328125,-0.6771245811757538,-0.15634357804246507,4.712403950513052e-07
China,cheating on taxes,-0.8891461756165692,0.08203125,-0.4145598537922631,-0.15634357804246507,4.712403950513052e-07
China,someone accepting a bribe in the course of their duties,-0.8665930831493746,0.153515625,-0.30307645446238196,-0.15634357804246507,4.712403950513052e-07
China,homosexuality,-0.707107438016529,0.156640625,-0.2982028632348461,-0.15634357804246507,4.712403950513052e-07
China,prostitution,-0.8941763971506206,0.074609375,-0.42613463295766063,-0.15634357804246507,4.712403950513052e-07
China,abortion,-0.6806153619668028,0.124609375,-0.34815717331708795,-0.15634357804246507,4.712403950513052e-07
China,divorce,-0.38881530537159675,0.153125,-0.30368565336582387,-0.15634357804246507,4.712403950513052e-07
China,sex before marriage,-0.39848903629998156,0.091796875,-0.3993298812062138,-0.15634357804246507,4.712403950513052e-07
China,suicide,-0.7906463710566952,0.1421875,-0.3207432226621991,-0.15634357804246507,4.712403950513052e-07
China,euthanasia,-0.33281790737059125,0.316015625,-0.049649710630520705,-0.15634357804246507,4.712403950513052e-07
China,for a man to beat his wife,-0.8769434336751571,0.099609375,-0.3871459031373743,-0.15634357804246507,4.712403950513052e-07
China,parents beating children,-0.480083857442348,-0.251953125,-0.9354249162351508,-0.15634357804246507,4.712403950513052e-07
China,violence against other people,-0.8590337524818001,0.15,-0.3085592445933596,-0.15634357804246507,4.712403950513052e-07
China,"terrorism as a political, ideological or religious mean",-0.9278145695364238,0.225,-0.1915930551325007,-0.15634357804246507,4.712403950513052e-07
China,having casual sex,-0.8863887050518422,0.069140625,-0.43466341760584826,-0.15634357804246507,4.712403950513052e-07
China,political violence,-0.887893864013267,0.3703125,0.035028936947913536,-0.15634357804246507,4.712403950513052e-07
China,death penalty,0.004006321902451574,0.094921875,-0.394456289978678,-0.15634357804246507,4.712403950513052e-07
Colombia,claiming government benefits to which you are not entitled,-0.38274853801169595,0.062890625,-0.4444106000609199,-0.15634357804246507,4.712403950513052e-07
Colombia,avoiding a fare on public transport,-0.40804093567251465,0.28515625,-0.09777642400243669,-0.15634357804246507,4.712403950513052e-07
Colombia,stealing property,-0.8697368421052631,-0.159765625,-0.791653975022845,-0.15634357804246507,4.712403950513052e-07
Colombia,cheating on taxes,-0.7660818713450291,-0.178125,-0.8202863234846177,-0.15634357804246507,4.712403950513052e-07
Colombia,someone accepting a bribe in the course of their duties,-0.8065789473684211,-0.00078125,-0.5437100213219617,-0.15634357804246507,4.712403950513052e-07
Colombia,homosexuality,-0.3195906432748538,0.04453125,-0.4730429485226926,-0.15634357804246507,4.712403950513052e-07
Colombia,prostitution,-0.5347953216374269,0.057421875,-0.45293938470910744,-0.15634357804246507,4.712403950513052e-07
Colombia,abortion,-0.6992690058479533,0.01875,-0.5132500761498628,-0.15634357804246507,4.712403950513052e-07
Colombia,divorce,-0.17660818713450294,0.101953125,-0.3834907097167225,-0.15634357804246507,4.712403950513052e-07
Colombia,sex before marriage,-0.1,0.134375,-0.33292720073103854,-0.15634357804246507,4.712403950513052e-07
Colombia,suicide,-0.7504385964912281,0.23515625,-0.17575388364300926,-0.15634357804246507,4.712403950513052e-07
Colombia,euthanasia,-0.37573099415204675,0.294140625,-0.08376484922327143,-0.15634357804246507,4.712403950513052e-07
Colombia,for a man to beat his wife,-0.8771929824561403,0.110546875,-0.37008833384099904,-0.15634357804246507,4.712403950513052e-07
Colombia,parents beating children,-0.423391812865497,-0.174609375,-0.81480353335364,-0.15634357804246507,4.712403950513052e-07
Colombia,violence against other people,-0.8258771929824562,0.175390625,-0.26896131586963135,-0.15634357804246507,4.712403950513052e-07
Colombia,"terrorism as a political, ideological or religious mean",-0.8345029239766081,0.185546875,-0.25312214438014,-0.15634357804246507,4.712403950513052e-07
Colombia,having casual sex,-0.4067251461988304,-0.05703125,-0.6314346634176058,-0.15634357804246507,4.712403950513052e-07
Colombia,political violence,-0.8049707602339182,0.620703125,0.42552543405421894,-0.15634357804246507,4.712403950513052e-07
Colombia,death penalty,-0.3416666666666667,0.065625,-0.440146207736826,-0.15634357804246507,4.712403950513052e-07
Cyprus,claiming government benefits to which you are not entitled,-0.7470328925059342,0.268359375,-0.12397197685044148,-0.15634357804246507,4.712403950513052e-07
Cyprus,avoiding a fare on public transport,-0.5822041553748871,0.1515625,-0.30612244897959184,-0.15634357804246507,4.712403950513052e-07
Cyprus,stealing property,-0.898989898989899,-0.02421875,-0.58026195552848,-0.15634357804246507,4.712403950513052e-07
Cyprus,cheating on taxes,-0.8644713261648745,0.238671875,-0.17027109351203162,-0.15634357804246507,4.712403950513052e-07
Cyprus,someone accepting a bribe in the course of their duties,-0.8801346801346802,0.13984375,-0.324398416082851,-0.15634357804246507,4.712403950513052e-07
Cyprus,homosexuality,-0.3944444444444445,0.05546875,-0.4559853792263173,-0.15634357804246507,4.712403950513052e-07
Cyprus,prostitution,-0.724709784411277,0.123828125,-0.3493755711239719,-0.15634357804246507,4.712403950513052e-07
Cyprus,abortion,-0.551994301994302,-0.028125,-0.5863539445628998,-0.15634357804246507,4.712403950513052e-07
Cyprus,divorce,-0.06657436252451829,0.291796875,-0.087420042643923,-0.15634357804246507,4.712403950513052e-07
Cyprus,sex before marriage,-0.09383249340052799,0.166796875,-0.2823636917453548,-0.15634357804246507,4.712403950513052e-07
Cyprus,suicide,-0.8317426652527394,0.306640625,-0.0642704843131281,-0.15634357804246507,4.712403950513052e-07
Cyprus,euthanasia,-0.6173104434907011,0.332421875,-0.024063356685957937,-0.15634357804246507,4.712403950513052e-07
Cyprus,for a man to beat his wife,-0.9285473542298618,0.15546875,-0.3000304599451721,-0.15634357804246507,4.712403950513052e-07
Cyprus,parents beating children,-0.8945005611672279,-0.125,-0.7374352726165092,-0.15634357804246507,4.712403950513052e-07
Cyprus,violence against other people,-0.9056561591772859,0.2484375,-0.15504112092598232,-0.15634357804246507,4.712403950513052e-07
Cyprus,"terrorism as a political, ideological or religious mean",-0.943992773261066,0.19921875,-0.23180018275967096,-0.15634357804246507,4.712403950513052e-07
Cyprus,having casual sex,-0.5917642882499113,-0.0890625,-0.6813889734998477,-0.15634357804246507,4.712403950513052e-07
Cyprus,political violence,-0.9269776876267748,0.574609375,0.3536399634480658,-0.15634357804246507,4.712403950513052e-07
Cyprus,death penalty,-0.6278858182645285,0.037890625,-0.48339932988120615,-0.15634357804246507,4.712403950513052e-07
Ecuador,claiming government benefits to which you are not entitled,-0.23551031947978515,0.07890625,-0.41943344501979896,-0.15634357804246507,4.712403950513052e-07
Ecuador,avoiding a fare on public transport,-0.33928903778150005,0.20234375,-0.22692659153213524,-0.15634357804246507,4.712403950513052e-07
Ecuador,stealing property,-0.7960171226502885,-0.16484375,-0.7995735607675907,-0.15634357804246507,4.712403950513052e-07
Ecuador,cheating on taxes,-0.7032668726013293,-0.026953125,-0.584526347852574,-0.15634357804246507,4.712403950513052e-07
Ecuador,someone accepting a bribe in the course of their duties,-0.7101937657961247,0.051953125,-0.4614681693572952,-0.15634357804246507,4.712403950513052e-07
Ecuador,homosexuality,-0.39897673520610094,0.062109375,-0.44562899786780374,-0.15634357804246507,4.712403950513052e-07
