country,topic,wvs_score,log_prob_diff,normalized,corr_overall,pvalue
Armenia,having casual sex,-0.8479338842975207,-2.165625,,,
Armenia,political violence,-0.958943201693823,-2.47734375,,,
Armenia,death penalty,-0.630057803468208,-3.1849609375,,,
Australia,claiming government benefits to which you are not entitled,-0.8268992823558525,-2.74833984375,,,
Australia,avoiding a fare on public transport,-0.7320663312837711,-1.875390625,,,
Australia,stealing property,-0.9108138238573021,-2.9435546875,,,
Australia,cheating on taxes,-0.8114026924747193,-2.9359375,,,
Australia,someone accepting a bribe in the course of their duties,-0.9033277560884923,-2.10390625,,,
Australia,homosexuality,0.4194933990272251,-2.246875,,,
Australia,prostitution,-0.07258419892980801,-2.38984375,,,
Australia,abortion,0.23607194334774706,-1.8798828125,,,
Australia,divorce,0.49739337981282583,-2.44140625,,,
Australia,sex before marriage,0.5299242424242424,-2.4470703125,,,
Australia,suicide,-0.3247911563344011,-2.759765625,,,
Australia,euthanasia,0.264172335600907,-1.85703125,,,
Australia,for a man to beat his wife,-0.9463687150837988,-2.36484375,,,
Australia,parents beating children,-0.8648799553322166,-2.7529296875,,,
Australia,violence against other people,-0.8676360924683073,-2.5806640625,,,
Australia,"terrorism as a political, ideological or religious mean",-0.9284516489659027,-2.45224609375,,,
Australia,having casual sex,0.12861189801699716,-2.1505859375,,,
Australia,political violence,-0.8419642300741571,-2.22109375,,,
Australia,death penalty,-0.23262915186639246,-3.1015625,,,
Bangladesh,claiming government benefits to which you are not entitled,-0.7724074074074073,-2.65595703125,,,
Bangladesh,avoiding a fare on public transport,-0.822037037037037,-1.8853515625,,,
Bangladesh,stealing property,-0.8768518518518518,-2.897265625,,,
Bangladesh,cheating on taxes,-0.8442592592592593,-3.0630859375,,,
Bangladesh,someone accepting a bribe in the course of their duties,-0.865,-2.169921875,,,
Bangladesh,homosexuality,-0.8472222222222223,-2.3978515625,,,
Bangladesh,prostitution,-0.8666666666666667,-2.5484375,,,
Bangladesh,abortion,-0.7729629629629629,-2.0634765625,,,
Bangladesh,divorce,-0.74,-2.422265625,,,
Bangladesh,sex before marriage,-0.8877777777777777,-2.463671875,,,
Bangladesh,suicide,-0.8,-2.819921875,,,
Bangladesh,euthanasia,-0.605,-1.941796875,,,
Bangladesh,for a man to beat his wife,-0.7966666666666666,-2.2962890625,,,
Bangladesh,parents beating children,-0.7431481481481481,-2.86171875,,,
Bangladesh,violence against other people,-0.8235185185185184,-2.7865234375,,,
Bangladesh,"terrorism as a political, ideological or religious mean",-0.8233333333333334,-2.48720703125,,,
Bangladesh,having casual sex,-0.8914814814814813,-2.2837890625,,,
Bangladesh,political violence,-0.8331481481481481,-2.4515625,,,
Bangladesh,death penalty,-0.6105555555555555,-2.94453125,,,
Bolivia,claiming government benefits to which you are not entitled,-0.11798968214345149,-2.8365234375,,,
Bolivia,avoiding a fare on public transport,-0.34174174174174177,-1.9091796875,,,
Bolivia,stealing property,-0.876937984496124,-2.8845703125,,,
Bolivia,cheating on taxes,-0.7693899782135076,-2.95625,,,
Bolivia,someone accepting a bribe in the course of their duties,-0.7676071741032371,-2.265625,,,
Bolivia,homosexuality,-0.48853427895981083,-2.276171875,,,
Bolivia,prostitution,-0.6001357773251866,-2.35,,,
Bolivia,abortion,-0.7176380702903296,-1.873828125,,,
Bolivia,divorce,-0.3368519434823245,-2.33828125,,,
Bolivia,sex before marriage,-0.3602865916069601,-2.32109375,,,
Bolivia,suicide,-0.7428934150245625,-2.591796875,,,
Bolivia,euthanasia,-0.5116232059834244,-2.1078125,,,
Bolivia,for a man to beat his wife,-0.8335495028102032,-2.621484375,,,
Bolivia,parents beating children,-0.6444877204370876,-2.71796875,,,
Bolivia,violence against other people,-0.7770167427701674,-2.71875,,,
Bolivia,"terrorism as a political, ideological or religious mean",-0.7948277834992563,-2.29443359375,,,
Bolivia,having casual sex,-0.6392156862745098,-2.2134765625,,,
Bolivia,political violence,-0.7647254023560643,-2.3796875,,,
Bolivia,death penalty,-0.411288534043025,-2.894921875,,,
Brazil,claiming government benefits to which you are not entitled,-0.6805311462604959,-2.92646484375,,,
Brazil,avoiding a fare on public transport,-0.4337971128094585,-1.970703125,,,
Brazil,stealing property,-0.8842030939084666,-3.027734375,,,
Brazil,cheating on taxes,-0.5564663023679417,-3.1140625,,,
Brazil,someone accepting a bribe in the course of their duties,-0.8722801596498005,-2.237890625,,,
Brazil,homosexuality,-0.12291574442968865,-2.284765625,,,
Brazil,prostitution,-0.5085097550850975,-2.3875,,,
Brazil,abortion,-0.6652752931822699,-2.03984375,,,
Brazil,divorce,0.16034676725564156,-2.468359375,,,
Brazil,sex before marriage,0.09229720518064073,-2.5267578125,,,
Brazil,suicide,-0.7657335715703791,-2.7875,,,
Brazil,euthanasia,-0.5117991056071552,-2.047265625,,,
Brazil,for a man to beat his wife,-0.9167946748591911,-2.407421875,,,
Brazil,parents beating children,-0.24799177430756375,-2.8921875,,,
Brazil,violence against other people,-0.8352820906012395,-2.628515625,,,
Brazil,"terrorism as a political, ideological or religious mean",-0.8863875724065298,-2.45087890625,,,
Brazil,having casual sex,-0.2257383966244726,-2.19296875,,,
Brazil,political violence,-0.8457267499504263,-2.29921875,,,
Brazil,death penalty,-0.3047107930828861,-2.923828125,,,
Canada,claiming government benefits to which you are not entitled,-0.703113765831536,-2.81416015625,,,
Canada,avoiding a fare on public transport,-0.48188706376859686,-1.984375,,,
Canada,stealing property,-0.7348597975775677,-2.92421875,,,
Canada,cheating on taxes,-0.6479177036668327,-2.9828125,,,
Canada,someone accepting a bribe in the course of their duties,-0.7240196891764836,-2.1248046875,,,
Canada,homosexuality,0.49980642663569497,-2.273046875,,,
Canada,prostitution,-0.11625463193407445,-2.4205078125,,,
Canada,abortion,0.2755378574193906,-1.877734375,,,
Canada,divorce,0.39206902273104366,-2.3,,,
Canada,sex before marriage,0.5191084563906864,-2.3583984375,,,
Canada,suicide,-0.29550356728057076,-2.752734375,,,
Canada,euthanasia,0.1626569326917759,-1.96015625,,,
Canada,for a man to beat his wife,-0.8598528842431282,-2.525,,,
Canada,parents beating children,-0.754604280736685,-2.926953125,,,
Canada,violence against other people,-0.6838670427520601,-2.565625,,,
Canada,"terrorism as a political, ideological or religious mean",-0.8121232232730491,-2.4359375,,,
Canada,having casual sex,0.2864332724959902,-2.1087890625,,,
Canada,political violence,-0.6578729052596648,,,,
Canada,death penalty,-0.14683922349427575,,,,
Chile,claiming government benefits to which you are not entitled,-0.21690921690921694,-2.72626953125,,,
Chile,avoiding a fare on public transport,-0.5171862509992007,-2.037890625,,,
Chile,stealing property,-0.7746320638130547,-2.9943359375,,,
Chile,cheating on taxes,-0.6836999435984208,-3.0169921875,,,
Chile,someone accepting a bribe in the course of their duties,-0.7149316152368035,-2.1921875,,,
Chile,homosexuality,-0.04060974157437181,-2.235546875,,,
Chile,prostitution,-0.43067426400759734,-2.328125,,,
Chile,abortion,-0.36237897648686035,-1.988671875,,,
Chile,divorce,0.1955828779599271,-2.35546875,,,
Chile,sex before marriage,0.22140091517071456,-2.3869140625,,,
Chile,suicide,-0.5211169284467714,-2.6455078125,,,
Chile,euthanasia,-0.2914447994320199,-1.937109375,,,
Chile,for a man to beat his wife,-0.8116187253243091,-2.4396484375,,,
Chile,parents beating children,-0.7737332883945625,-2.8005859375,,,
Chile,violence against other people,-0.7685653297382317,-2.48828125,,,
Chile,"terrorism as a political, ideological or religious mean",-0.7658084914182475,-2.4123046875,,,
Chile,having casual sex,-0.21577060931899644,-2.087109375,,,
Chile,political violence,-0.6974236749517649,-2.1498046875,,,
Chile,death penalty,-0.27726284471907536,-2.95078125,,,
China,claiming government benefits to which you are not entitled,-0.48963844797178124,-2.6599609375,,,
China,avoiding a fare on public transport,-0.8634679578885587,-1.8611328125,,,
China,stealing property,-0.9360258244378415,-2.876953125,,,
China,cheating on taxes,-0.8891461756165692,-2.887890625,,,
China,someone accepting a bribe in the course of their duties,-0.8665930831493746,-2.088671875,,,
China,homosexuality,-0.707107438016529,-2.31328125,,,
China,prostitution,-0.8941763971506206,-2.51328125,,,
China,abortion,-0.6806153619668028,-1.9849609375,,,
China,divorce,-0.38881530537159675,-2.46015625,,,
China,sex before marriage,-0.39848903629998156,-2.4751953125,,,
China,suicide,-0.7906463710566952,-2.758984375,,,
China,euthanasia,-0.33281790737059125,-2.08671875,,,
China,for a man to beat his wife,-0.8769434336751571,-2.344140625,,,
China,parents beating children,-0.480083857442348,-2.775390625,,,
China,violence against other people,-0.8590337524818001,-2.623046875,,,
China,"terrorism as a political, ideological or religious mean",-0.9278145695364238,-2.599609375,,,
China,having casual sex,-0.8863887050518422,-2.1046875,,,
China,political violence,-0.887893864013267,,,,
China,death penalty,0.004006321902451574,,,,
Colombia,claiming government benefits to which you are not entitled,-0.38274853801169595,-2.9544921875,,,
Colombia,avoiding a fare on public transport,-0.40804093567251465,-2.0033203125,,,
Colombia,stealing property,-0.8697368421052631,-3.2556640625,,,
Colombia,cheating on taxes,-0.7660818713450291,-3.1603515625,,,
Colombia,someone accepting a bribe in the course of their duties,-0.8065789473684211,-2.3169921875,,,
Colombia,homosexuality,-0.3195906432748538,-2.44609375,,,
Colombia,prostitution,-0.5347953216374269,-2.585546875,,,
Colombia,abortion,-0.6992690058479533,-2.09921875,,,
Colombia,divorce,-0.17660818713450294,-2.43359375,,,
Colombia,sex before marriage,-0.1,-2.3587890625,,,
Colombia,suicide,-0.7504385964912281,-2.845703125,,,
Colombia,euthanasia,-0.37573099415204675,-1.962890625,,,
Colombia,for a man to beat his wife,-0.8771929824561403,-2.5603515625,,,
Colombia,parents beating children,-0.423391812865497,-2.9744140625,,,
Colombia,violence against other people,-0.8258771929824562,-2.8599609375,,,
Colombia,"terrorism as a political, ideological or religious mean",-0.8345029239766081,-2.4712890625,,,
Colombia,having casual sex,-0.4067251461988304,-2.26484375,,,
Colombia,political violence,-0.8049707602339182,-2.54296875,,,
Colombia,death penalty,-0.3416666666666667,-3.0001953125,,,
Cyprus,claiming government benefits to which you are not entitled,-0.7470328925059342,-2.74443359375,,,
Cyprus,avoiding a fare on public transport,-0.5822041553748871,-1.82861328125,,,
Cyprus,stealing property,-0.898989898989899,-2.7806640625,,,
Cyprus,cheating on taxes,-0.8644713261648745,-2.9171875,,,
Cyprus,someone accepting a bribe in the course of their duties,-0.8801346801346802,-2.2751953125,,,
Cyprus,homosexuality,-0.3944444444444445,-2.1498046875,,,
Cyprus,prostitution,-0.724709784411277,-2.37421875,,,
Cyprus,abortion,-0.551994301994302,-1.7349609375,,,
Cyprus,divorce,-0.06657436252451829,-2.190625,,,
Cyprus,sex before marriage,-0.09383249340052799,-2.4314453125,,,
Cyprus,suicide,-0.8317426652527394,-2.559375,,,
Cyprus,euthanasia,-0.6173104434907011,-1.8109375,,,
Cyprus,for a man to beat his wife,-0.9285473542298618,-2.495703125,,,
Cyprus,parents beating children,-0.8945005611672279,-2.651953125,,,
Cyprus,violence against other people,-0.9056561591772859,-2.6427734375,,,
Cyprus,"terrorism as a political, ideological or religious mean",-0.943992773261066,-2.40244140625,,,
Cyprus,having casual sex,-0.5917642882499113,-2.2462890625,,,
Cyprus,political violence,-0.9269776876267748,-2.33203125,,,
Cyprus,death penalty,-0.6278858182645285,-2.862890625,,,
Ecuador,claiming government benefits to which you are not entitled,-0.23551031947978515,-2.73857421875,,,
Ecuador,avoiding a fare on public transport,-0.33928903778150005,-1.8455078125,,,
Ecuador,stealing property,-0.7960171226502885,-2.9794921875,,,
Ecuador,cheating on taxes,-0.7032668726013293,-3.0814453125,,,
Ecuador,someone accepting a bribe in the course of their duties,-0.7101937657961247,-2.1322265625,,,
Ecuador,homosexuality,-0.39897673520610094,-2.2728515625,,,
Ecuador,prostitution,-0.451775683138151,-2.3779296875,,,
Ecuador,abortion,-0.6555274735561172,-1.8458984375,,,
Ecuador,divorce,-0.2515705578996718,-2.3703125,,,
Ecuador,sex before marriage,-0.33447001989201475,-2.2662109375,,,
Ecuador,suicide,-0.6826471141191953,-2.64296875,,,
Ecuador,euthanasia,-0.47593805217752827,-1.9193359375,,,
Ecuador,for a man to beat his wife,-0.806577480490524,-2.4150390625,,,
Ecuador,parents beating children,-0.4899116689911669,-2.7916015625,,,
Ecuador,violence against other people,-0.7385402138540214,-2.6255859375,,,
Ecuador,"terrorism as a political, ideological or religious mean",-0.7601500234411627,-2.33837890625,,,
Ecuador,having casual sex,-0.5423167848699764,-2.140234375,,,
Ecuador,political violence,-0.6855275443510737,-2.44765625,,,
Ecuador,death penalty,-0.4098514758413236,-2.9111328125,,,
Egypt,claiming government benefits to which you are not entitled,-0.8246330319821132,-2.685546875,,,
Egypt,avoiding a fare on public transport,-0.8683127572016461,-1.798828125,,,
Egypt,stealing property,-0.9853091585309157,-2.8716796875,,,
Egypt,cheating on taxes,-0.8805885681946802,-2.9435546875,,,
Egypt,someone accepting a bribe in the course of their duties,-0.9605103846512061,-2.1998046875,,,
Egypt,abortion,-0.764088138771683,-1.8890625,,,
Egypt,divorce,-0.114469633361321,-2.3169921875,,,
Egypt,suicide,-0.9743375174337519,-2.57109375,,,
Egypt,euthanasia,-0.8726642049904889,-2.034375,,,
Egypt,for a man to beat his wife,-0.6553783002145722,-2.3505859375,,,
Egypt,parents beating children,-0.36122733612273356,-2.6255859375,,,
Egypt,violence against other people,-0.8870246085011187,-2.5416015625,,,
Egypt,"terrorism as a political, ideological or religious mean",-0.9790688575899843,-2.39833984375,,,
Egypt,political violence,-0.9744292237442922,-2.221875,,,
Egypt,death penalty,0.25301204819277107,-2.9798828125,,,
Ethiopia,claiming government benefits to which you are not entitled,-0.8603174603174604,-2.568359375,,,
Ethiopia,avoiding a fare on public transport,-0.7734204793028322,-1.8328125,,,
Ethiopia,stealing property,-0.8950416214259862,-2.8541015625,,,
Ethiopia,cheating on taxes,-0.8785550983081847,-2.8576171875,,,
Ethiopia,someone accepting a bribe in the course of their duties,-0.891430646332607,-2.101953125,,,
Ethiopia,homosexuality,-0.8576092680358084,-2.1251953125,,,
Ethiopia,prostitution,-0.8443898443898444,-2.5328125,,,
Ethiopia,abortion,-0.8496145124716554,-1.8970703125,,,
Ethiopia,divorce,-0.6464728787467173,-2.212890625,,,
Ethiopia,sex before marriage,-0.7975027144408251,-2.3720703125,,,
Ethiopia,suicide,-0.8962238522140722,-2.621484375,,,
Ethiopia,euthanasia,-0.8415553738530026,-1.869140625,,,
Ethiopia,for a man to beat his wife,-0.8408041293126868,-2.4349609375,,,
Ethiopia,parents beating children,-0.5713121434392828,-2.6287109375,,,
Ethiopia,violence against other people,-0.8887079261672097,-2.697265625,,,
Ethiopia,"terrorism as a political, ideological or religious mean",-0.8882550031694286,-2.367578125,,,
Ethiopia,having casual sex,-0.8840028954035469,-2.061328125,,,
Ethiopia,political violence,-0.8707334785766159,,,,
Ethiopia,death penalty,-0.7486190346826044,-2.73828125,,,
Germany,claiming government benefits to which you are not entitled,-0.880386983289358,-2.7796875,,,
Germany,avoiding a fare on public transport,-0.8156648451730419,-1.8568359375,,,
Germany,stealing property,-0.9639325189063409,-2.9447265625,,,
Germany,cheating on taxes,-0.8850877192982457,-2.920703125,,,
Germany,someone accepting a bribe in the course of their duties,-0.9276757072032663,-2.1490234375,,,
Germany,homosexuality,0.5235531628532974,-2.073828125,,,
Germany,prostitution,-0.1178360606739894,-2.3884765625,,,
Germany,abortion,-0.008708708708708709,-1.83828125,,,
Germany,divorce,0.42174909440378505,-2.42109375,,,
Germany,sex before marriage,0.6717037037037037,-2.43125,,,
Germany,suicide,-0.2951412951412951,-2.564453125,,,
Germany,euthanasia,0.3619686800894854,-1.789453125,,,
Germany,for a man to beat his wife,-0.9762788328603653,-2.357421875,,,
Germany,parents beating children,-0.8869908015768725,-2.76640625,,,
Germany,violence against other people,-0.928503684248924,-2.448828125,,,
Germany,"terrorism as a political, ideological or religious mean",-0.9753734061930782,-2.43125,,,
Germany,having casual sex,-0.20568018732532667,-2.091015625,,,
Germany,political violence,-0.9418511213383007,,,,
Germany,death penalty,-0.6609347442680776,,,,
Greece,claiming government benefits to which you are not entitled,-0.8696097606407748,-2.52294921875,,,
Greece,avoiding a fare on public transport,-0.6914508493455862,-1.8396484375,,,
Greece,stealing property,-0.9709902370990239,-2.815234375,,,
Greece,cheating on taxes,-0.8491198658843252,-2.81328125,,,
Greece,someone accepting a bribe in the course of their duties,-0.9161073825503355,-2.097265625,,,
Greece,homosexuality,-0.1633535004321521,-2.1681640625,,,
Greece,prostitution,-0.33750118404849866,-2.3431640625,,,
Greece,abortion,-0.2055414192818773,-1.910546875,,,
Greece,divorce,0.30359147025813693,-2.28203125,,,
Greece,sex before marriage,0.42597328786587096,-2.5234375,,,
Greece,suicide,-0.8033314404694303,-2.6005859375,,,
Greece,euthanasia,-0.5317672712855585,-1.9796875,,,
Greece,for a man to beat his wife,-0.9706674092639005,-2.5078125,,,
Greece,parents beating children,-0.9508439992580227,-2.73515625,,,
Greece,violence against other people,-0.9575656058068119,-2.515234375,,,
Greece,"terrorism as a political, ideological or religious mean",-0.9682806231924619,-2.421484375,,,
Greece,having casual sex,-0.034005872880553185,-2.18359375,,,
Greece,political violence,-0.899623352165725,-2.28515625,,,
Greece,death penalty,-0.6814555360965168,-2.771484375,,,
Guatemala,claiming government benefits to which you are not entitled,-0.3016924208977189,-2.9064453125,,,
Guatemala,avoiding a fare on public transport,-0.400405380504883,-2.003515625,,,
Guatemala,stealing property,-0.7254901960784315,-3.1509765625,,,
Guatemala,cheating on taxes,-0.6922648859209793,-3.115625,,,
Guatemala,someone accepting a bribe in the course of their duties,-0.7091883897208355,-2.330078125,,,
Guatemala,homosexuality,-0.3932687874596589,-2.46171875,,,
Guatemala,prostitution,-0.4673721340388006,-2.4865234375,,,
Guatemala,abortion,-0.5645919778699862,-1.984375,,,
Guatemala,divorce,-0.11019207793401342,-2.2890625,,,
Guatemala,sex before marriage,-0.3325956662056247,-2.5474609375,,,
Guatemala,suicide,-0.6436686062621224,-2.6474609375,,,
Guatemala,euthanasia,-0.393939393939394,-2.3673828125,,,
Guatemala,for a man to beat his wife,-0.8044739022369511,-2.71640625,,,
Guatemala,parents beating children,-0.31888888888888883,-2.9404296875,,,
Guatemala,violence against other people,-0.7308970099667774,-2.751953125,,,
Guatemala,"terrorism as a political, ideological or religious mean",-0.75787728026534,-2.560546875,,,
Guatemala,having casual sex,-0.441411634960022,-2.1697265625,,,
Guatemala,political violence,-0.7622351743917105,-2.50078125,,,
Guatemala,death penalty,-0.09047355813524967,-3.1234375,,,
Indonesia,claiming government benefits to which you are not entitled,-0.49328027367612665,-2.891796875,,,
Indonesia,avoiding a fare on public transport,-0.6138079827400217,-1.9892578125,,,
Indonesia,stealing property,-0.8764427756918369,-3.11484375,,,
Indonesia,cheating on taxes,-0.6663534815742772,-2.976171875,,,
Indonesia,someone accepting a bribe in the course of their duties,-0.793038570084666,-2.03515625,,,
Indonesia,homosexuality,-0.8643949688164174,-2.519921875,,,
Indonesia,prostitution,-0.8741599637870399,-2.54921875,,,
Indonesia,abortion,-0.8719420955562516,-2.186328125,,,
Indonesia,divorce,-0.6242804814233386,-2.44609375,,,
Indonesia,sex before marriage,-0.8572521207064386,-2.43828125,,,
Indonesia,suicide,-0.8923317683881065,-2.889453125,,,
Indonesia,euthanasia,-0.7354099160308003,-1.853125,,,
Indonesia,for a man to beat his wife,-0.8514114865804479,-2.43203125,,,
Indonesia,parents beating children,-0.6807511737089202,-2.849609375,,,
Indonesia,violence against other people,-0.8081029386193707,-2.6921875,,,
Indonesia,"terrorism as a political, ideological or religious mean",-0.8387785831845082,-2.5232421875,,,
Indonesia,having casual sex,-0.8844305120167189,-2.05625,,,
Indonesia,political violence,-0.8260991712319145,-2.414453125,,,
Indonesia,death penalty,-0.4706419440932716,,,,
Iran,claiming government benefits to which you are not entitled,-0.42258528099236065,-2.616015625,,,
Iran,avoiding a fare on public transport,-0.6190902311707681,-1.9826171875,,,
Iran,stealing property,-0.8978015448603686,-2.8908203125,,,
Iran,cheating on taxes,-0.7039026938288188,-2.916796875,,,
Iran,someone accepting a bribe in the course of their duties,-0.8896306186025811,-2.0775390625,,,
Iran,homosexuality,-0.8662192393736017,-2.2919921875,,,
Iran,abortion,-0.6156477762903466,-1.983203125,,,
Iran,divorce,-0.4104855525767054,-2.27890625,,,
Iran,sex before marriage,-0.723410576351753,-2.3984375,,,
Iran,suicide,-0.8920041536863966,,,,
Iran,euthanasia,-0.5389830508474577,-2.1689453125,,,
Iran,for a man to beat his wife,-0.8895560002964941,-2.7482421875,,,
Iran,parents beating children,-0.7320872274143303,-2.703125,,,
Iran,violence against other people,-0.8205299487864618,-2.7287109375,,,
Iran,"terrorism as a political, ideological or religious mean",-0.8562091503267975,-2.48046875,,,
Iran,political violence,-0.7835497835497837,,,,
Iran,death penalty,0.3026355196166517,,,,
Iraq,claiming government benefits to which you are not entitled,-0.43,-2.8330078125,,,
Iraq,avoiding a fare on public transport,-0.5585185185185185,-2.09248046875,,,
Iraq,stealing property,-0.6853703703703704,-3.0015625,,,
Iraq,cheating on taxes,-0.6144444444444443,-2.9830078125,,,
Iraq,someone accepting a bribe in the course of their duties,-0.6338888888888888,-2.2263671875,,,
Iraq,homosexuality,-0.7120425815036593,-2.364453125,,,
Iraq,abortion,-0.6040740740740741,-2.2650390625,,,
Iraq,divorce,-0.38407407407407407,-2.3875,,,
Iraq,suicide,-0.7155555555555556,-2.812890625,,,
Iraq,euthanasia,-0.6894444444444445,-2.077734375,,,
Iraq,for a man to beat his wife,-0.6409259259259259,-2.67578125,,,
Iraq,parents beating children,-0.47981481481481486,-2.8919921875,,,
Iraq,violence against other people,-0.6685185185185185,-2.85859375,,,
Iraq,"terrorism as a political, ideological or religious mean",-0.675,-2.44296875,,,
Iraq,political violence,-0.632962962962963,,,,
Iraq,death penalty,-0.1198148148148148,,,,
Japan,claiming government benefits to which you are not entitled,-0.8304183813443072,-2.77216796875,,,
Japan,avoiding a fare on public transport,-0.9280455153949129,-1.9189453125,,,
Japan,stealing property,-0.9762740183792816,-2.889453125,,,
Japan,cheating on taxes,-0.9428141459744168,-2.9279296875,,,
Japan,someone accepting a bribe in the course of their duties,-0.9139622641509434,-1.9671875,,,
Japan,homosexuality,0.2689290275497172,-2.257421875,,,
Japan,prostitution,-0.7829020411649158,-2.3279296875,,,
Japan,abortion,-0.13991769547325103,-1.9353515625,,,
Japan,divorce,0.2895273565664628,-2.37890625,,,
Japan,sex before marriage,0.3051343442404895,-2.4046875,,,
Japan,suicide,-0.6203407880724175,-2.815625,,,
Japan,euthanasia,0.15189077517290933,-1.88984375,,,
Japan,for a man to beat his wife,-0.9408076247805367,-2.405078125,,,
Japan,parents beating children,-0.9331159602039965,-2.7953125,,,
Japan,violence against other people,-0.9318429205392281,-2.607421875,,,
Japan,"terrorism as a political, ideological or religious mean",-0.9538592027141646,-2.5580078125,,,
Japan,having casual sex,-0.6296296296296297,-2.057421875,,,
Japan,political violence,-0.9140671994500301,,,,
Japan,death penalty,0.289254686785551,-3.089453125,,,
Jordan,claiming government benefits to which you are not entitled,-0.5566854990583804,-2.7974609375,,,
Jordan,stealing property,-0.9164814814814816,-2.98203125,,,
Jordan,cheating on taxes,-0.7543075346931173,-3.0353515625,,,
Jordan,someone accepting a bribe in the course of their duties,-0.9015025041736227,-2.0369140625,,,
Jordan,homosexuality,-0.9397489539748954,-2.157421875,,,
Jordan,abortion,-0.7969156447417317,-1.8951171875,,,
Jordan,divorce,-0.375847024969832,-2.33359375,,,
Jordan,sex before marriage,-0.9436069235064211,-2.3853515625,,,
Jordan,suicide,-0.9477777777777779,-2.5779296875,,,
Jordan,euthanasia,-0.8888888888888887,-2.0927734375,,,
Jordan,for a man to beat his wife,-0.8682579332038117,-2.468359375,,,
Jordan,parents beating children,-0.6559079948061585,-2.70234375,,,
Jordan,violence against other people,-0.9089647515958922,-2.7234375,,,
Jordan,"terrorism as a political, ideological or religious mean",-0.9384986993682645,-2.584375,,,
Jordan,political violence,-0.9324965132496514,,,,
Jordan,death penalty,-0.036477283328668716,-3.0888671875,,,
